,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
7979,10096,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,Jenny Wormald,3.72,1860645887,9781860645884,eng,224,39,6,2001-05-04,Tauris Parke Paperbacks
7980,10134,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,Haruki Murakami,3.8,3499222507,9783499222504,ger,218,44,2,1998-08-01,Rowohlt Tb
7981,10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),Mary Jane Maffini,4.0,189491712X,9781894917124,eng,320,63,11,2004-10-01,Napoleon and Co
7982,10172,Wigfield: The Can-Do Town That Just May Not,Amy Sedaris,3.58,1565117727,9781565117723,eng,5,81,19,2004-05-19,Highbridge Audio
7983,10200,Venac sonetnih venaca; Puževa srma,Dobrica Erić,0.0,8644101277,9788644101277,srp,222,0,0,1996-01-01,"Izdavačka agencija ""Draganić"""
7984,10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,3.97,1570625190,9781570625190,eng,366,14183,398,2000-01-04,Shambhala
7985,13649,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,Lao Tzu,4.3,1570623953,9781570623950,eng,125,800,91,1998-10-20,Shambhala
7986,13650,The Wave in the Mind: Talks and Essays on the Writer  the Reader and the Imagination,Ursula K. Le Guin,4.3,1590300068,9781590300060,eng,314,1044,164,2004-02-17,Shambhala
7987,19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang,4.61,1590300734,9781590300732,eng,336,79,0,2004-06-22,Shambhala
7988,20059,Confessions of a Pagan Nun,Kate Horsley,3.87,1570629137,9781570629136,eng,191,1768,266,2002-09-10,Shambhala
7989,25788,The Book of Five Rings,Miyamoto Musashi,4.07,1570627487,9781570627484,eng,144,192,10,1993-04-13,Shambhala
7990,26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,4.04,1590300106,9781590300107,eng,288,302,8,2003-01-14,Shambhala
7991,27243,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman,4.24,1570623139,9781570623134,eng,256,375,24,1997-05-06,Shambhala
7992,30705,Making a Change for Good: A Guide to Compassionate Self-Discipline,Cheri Huber,3.93,1590302087,9781590302088,eng,128,304,36,2007-03-13,Shambhala
7993,38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg,4.24,1590301870,9781590301876,eng,256,4373,144,2004-12-28,Shambhala
7994,41468,Dewdrops on a Lotus Leaf: Zen Poems of Ryokan,Ryōkan,4.58,1590301080,9781590301081,eng,120,183,19,2004-04-13,Shambhala
7995,10255,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,Edward T. Haslam,3.92,0977795306,9780977795306,eng,374,1023,164,2007-04-01,Trine Day
7996,10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith,4.03,080283972X,9780802839725,eng,243,238,29,2002-08-28,Eerdmans
7997,10289,Introduction to World Religions,Christopher Partridge,3.78,0800637143,9780800637149,eng,495,44,4,2005-03-24,Augsburg Fortress Publishing
7998,35757,Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel,Phyllis A. Bird,3.8,0800631285,9780800631284,eng,304,10,0,1997-01-01,Augsburg Fortress Publishing
7999,45025,Liturgies of the Western Church,Bard Thompson,3.96,0800614283,9780800614287,eng,434,52,8,1980-09-01,Augsburg Fortress Publishing
8000,10303,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression,Jim  Powell,4.0,140005477X,9781400054770,eng,352,481,45,2004-09-28,Crown Forum
8001,10311,Argumentative Indian: Writings On Indian History Culture And Identity,Amartya Sen,3.8,0713996870,9780713996876,eng,391,29,7,2005-06-28,Allen Lane
8002,10324,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists,Karen Rizzo,3.67,1584795425,9781584795421,eng,160,48,12,2006-10-01,Stewart  Tabori and Chang
8003,10329,Dumpy's Valentine,Julie Andrews Edwards,3.31,0060885734,9780060885731,eng,24,22,4,2006-12-12,Julie Andrews Collection
8004,10347,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),David A. Ufer,3.87,0976882302,9780976882305,eng,32,37,9,2006-06-01,Arbordale Publishing
8005,10403,Doctor Who: Cat's Cradle-Time's Crucible,Marc Platt,3.22,0426203658,9780426203650,eng,275,589,40,1992-02-20,Virgin Publishing
8006,10404,Doctor Who: Cat's Cradle-Witch Mark,Andrew    Hunt,3.22,0426203682,9780426203681,eng,256,399,25,1992-06-18,Virgin Publishing
8007,10405,Doctor Who: Cat's Cradle-Warhead,Andrew Cartmel,3.51,0426203674,9780426203674,eng,262,410,34,1992-04-16,Virgin Publishing
8008,10417,Hands Are Not for Hitting (Ages 4-7),Martine Agassi,4.04,1575420775,9781575420776,eng,35,309,45,2001-02-01,Free Spirit Publishing
8009,10420,Not So Big House,Sarah Susanka,4.07,1561583766,9781561583768,eng,208,1327,149,2001-04-20,Taunton Press
8010,44849,Code Check Electrical: An Illustrated Guide to Wiring a Safe House,Michael      Casey,4.67,1561587389,9781561587384,eng,29,3,0,2005-11-11,Taunton Press
8011,10490,Postscript to the Name of the Rose,Umberto Eco,4.05,015173156X,9780151731565,eng,84,661,34,1984-01-01,Houghton Mifflin Harcourt
8012,18370,Henry and June: From the Unexpurgated Diary of Anaïs Nin,Anaïs Nin,3.9,0151400032,9780151400034,eng,274,151,19,1986-12-31,Houghton Mifflin Harcourt
8013,10495,El nombre de la rosa,Umberto Eco,4.12,8497592581,9788497592581,spa,782,158,11,2006-02-28,Debolsillo
8014,22724,¿Quién te lo ha contado?,Marian Keyes,3.79,8497936736,9788497936736,spa,648,169,9,2005-12-30,Debolsillo
8015,22733,Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95,8497599179,9788497599177,spa,595,204,21,2003-03-30,Debolsillo
8016,37330,Hijos de la medianoche,Salman Rushdie,3.98,8497934326,9788497934329,spa,798,63,13,2005-02-03,Debolsillo
8017,43451,Flores en el ático,V.C. Andrews,3.81,849759746X,9788497597463,spa,480,1399,220,2005-08-30,Debolsillo
8018,10505,History of Beauty,Umberto Eco,3.78,0847826465,9780847826469,eng,432,47625,186,2004-11-13,Rizzoli
8019,12375,Tom Ford,Graydon Carter,4.47,0847826694,9780847826698,eng,416,182,11,2008-11-04,Rizzoli
8020,13916,Il genio dei numeri,Sylvia Nasar,4.13,8817128716,9788817128711,ita,442,45,5,2002-02-01,Rizzoli
8021,32625,Visions of Heaven and Hell,Clive Barker,4.32,0847827372,9780847827374,eng,352,661,20,2005-09-27,Rizzoli
8022,10518,A Theory of Semiotics,Umberto Eco,4.01,0253202175,9780253202178,eng,368,1035,34,1978-02-01,Indiana University Press
8023,10528,The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,4.06,025320318X,9780253203182,eng,288,224,5,1979-07-22,Indiana University Press
8024,14487,Introduction to Documentary,Bill Nichols,3.79,0253214696,9780253214690,en-US,248,204,5,2001-11-12,Indiana University Press
8025,15652,Dante's Inferno,Dante Alighieri,4.0,0253209307,9780253209306,eng,432,43,6,1995-06-22,Indiana University Press
8026,18282,The Basic Problems of Phenomenology (Studies in Phenomenology & Existential Philosophy),Martin Heidegger,4.29,025320478X,9780253204783,en-US,432,467,16,1988-08-01,Indiana University Press
8027,19176,Vita Nuova,Dante Alighieri,3.87,0253201624,9780253201621,eng,210,67,10,1973-04-22,Indiana University Press
8028,10525,Mouse or Rat?: Translation as Negotiation,Umberto Eco,3.8,0753817985,9780753817988,eng,208,311,27,2004-09-28,Orion Publishing
8029,10529,Libraries,Candida Höfer,4.28,3829601867,9783829601863,eng,271,303,44,2014-08-20,Schirmer Mosel
8030,10536,Sun Tzu: The Art of War for Managers; 50 Strategic Rules,Sun Tzu,3.8,1580624596,9781580624596,eng,224,316,12,2001-01-01,Adams Media
8031,18931,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,3.85,1580628362,9781580628365,en-US,288,9662,897,2003-03-01,Adams Media
8032,10552,The Wicked Wit of Charles Dickens,Shelley Klein,3.55,1854790471,9781854790477,eng,162,30,6,2002-09-01,Michael O'Mara
8033,10562,The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel,4.08,1577658035,9781577658030,eng,236,1379,56,2005-12-03,Baronet Books
8034,10563,The Three Musketeers (The d'Artagnan Romances. #1),Alexandre Dumas,4.07,1853260401,9781853260407,eng,592,820,92,2001-05-05,Wordsworth Editions
8035,18384,The Death of Ivan Ilyich and Other Stories,Leo Tolstoy,4.11,1840224533,9781840224535,eng,256,320,33,2004-12-05,Wordsworth Editions
8036,18503,The Faerie Queene,Edmund Spenser,3.56,1840221089,9781840221084,en-US,896,42,5,2001-06-01,Wordsworth Editions
8037,31204,Tom Jones,Henry Fielding,3.74,1853260215,9781853260216,eng,734,564,48,1992-05-05,Wordsworth Editions
8038,31692,The Complete Novels of Jane Austen,Jane Austen,4.55,1840220554,9781840220551,eng,1431,924,28,2005-01-05,Wordsworth Editions
8039,32053,The Complete Poems (Poetry Library),D.H. Lawrence,4.01,1853264172,9781853264177,eng,704,1564,25,1994-08-05,Wordsworth Editions
8040,32509,Tales From Shakespeare,Charles Lamb,3.96,1853261408,9781853261404,eng,278,117,11,1994-08-05,Wordsworth Editions
8041,38262,Moll Flanders,Daniel Defoe,3.52,1853260738,9781853260735,eng,339,35344,975,1993-10-05,Wordsworth Editions
8042,42573,The Water Babies,Charles Kingsley,3.42,1853261483,9781853261480,eng,224,6148,318,1994-12-05,Wordsworth Editions
8043,10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,4.13,0881507199,9780881507195,eng,544,4866,78,2006-10-09,Countryman Press
8044,10574,The Colorado Kid,Stephen King,3.32,0843955848,9780843955842,eng,178,24611,1970,2006-02-20,Hard Crime Case
8045,22067,The Last Quarry (Quarry #7),Max Allan Collins,3.93,0843955937,9780843955934,eng,201,673,68,2006-08-01,Hard Crime Case
8046,39504,The Girl with the Long Green Heart,Lawrence Block,3.75,0843955856,9780843955859,eng,251,1236,115,2005-11-01,Hard Crime Case
8047,10603,Cujo,Stephen King,3.71,0307348245,9780307348241,spa,432,197993,2816,2006-06-06,Plaza y Janes
8048,11594,La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7),Stephen King,4.24,9506440824,9789506440824,spa,496,192,9,2006-04-28,Plaza y Janes
8049,11608,El umbral de la noche,Stephen King,4.0,060981088X,9780609810880,spa,424,737,119,2001-09-04,Plaza y Janes
8050,23886,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,3.9,0307350363,9780307350367,spa,160,21,1,2006-02-07,Plaza y Janes
8051,32720,Ojos de fuego,Stephen King,3.88,0609810871,9780609810873,spa,528,353,29,2001-09-04,Plaza y Janes
8052,10612,The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater,4.15,1580631606,9781580631600,en-US,478,6471,44,2001-05-21,Renaissance Books
8053,10614,Misery,Stephen King,4.16,0450417395,9780450417399,eng,370,429510,7051,1988-11-01,New English Library
8054,11584,On Writing: A Memoir,Stephen King,4.33,0340820462,9780340820469,eng,384,1118,142,2001-09-01,New English Library
8055,11597,The Dark Half,Stephen King,3.77,045052468X,9780450524684,eng,469,110131,1282,1990-10-07,New English Library
8056,10629,Christine,Stephen King,3.77,2253147699,9782253147695,fre,411,178403,2088,2001-06-13,LGF
8057,10663,Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11),Andreas J. Köstenberger,3.93,0851115195,9780851115191,eng,351,93,8,2001-01-01,Inter Varsity Press
8058,10666,The Ends Of The Earth: A Journey At The Dawn Of The 21st Century,Robert D. Kaplan,4.12,0679431489,9780679431480,eng,476,10,3,1996-02-27,Random House
8059,12319,Basic Writings of Nietzsche,Friedrich Nietzsche,4.11,0679783393,9780679783398,eng,862,3227,76,2001-01-25,Random House
8060,31386,Ariel Sharon: A Life,Nir Hefez,3.72,1400065879,9781400065875,en-US,490,40,6,2006-10-24,Random House
8061,10682,The Secret of Fantasy Forest (Sweet Valley Kids #67),Francine Pascal,3.94,0553483323,9780553483321,eng,96,54,2,1996-09-01,Sweet Valley
8062,38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal,3.92,0553292781,9780553292787,eng,346,1425,73,1993-04-24,Sweet Valley
8063,10691,O Historiador,Elizabeth Kostova,3.78,857302710X,9788573027105,por,544,43,3,2005-08-19,Suma de Letras Brasileiras
8064,10701,Birds Without Wings,Louis de Bernières,4.16,0436205491,9780436205491,eng,640,48,8,2004-07-01,Secker
8065,10713,Closing Time,Joseph Heller,3.02,0743239806,9780743239806,eng,464,106,9,2003-07-01,Simon & Schuster (Trade Division)
8066,39637,Run (Fearless  #3),Francine Pascal,3.93,067103748X,9780671037482,eng,205,2262,50,2000-03-01,Simon & Schuster (Trade Division)
8067,10732,Archie Americana Series: Best of the Eighties  Vol. 1,George Gladir,3.91,1879794063,9781879794061,eng,96,61,1,2001-06-26,Archie Comics
8068,10760,Sword and Shield,John Terra,4.0,1560764988,9781560764984,eng,16,5,1,1992-09-01,TSR Inc.
8069,10783,Adios Hemingway,Leonardo Padura,3.72,184195795X,9781841957951,eng,229,659,85,2006-03-10,Canongate U.S.
8070,15046,Weight: The Myth of Atlas and Heracles,Jeanette Winterson,3.77,1841957186,9781841957180,eng,151,4326,392,2005-10-05,Canongate U.S.
8071,17645,The Penelopiad,Margaret Atwood,3.7,1841957178,9781841957173,eng,198,29315,2631,2005-10-05,Canongate U.S.
8072,10814,Here Is New York,E.B. White,4.3,1892145022,9781892145024,eng,58,5379,544,2000-01-01,Little Bookroom
8073,10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson,4.12,0802135587,9780802135582,eng,814,15468,548,1998-03-09,Grove Press
8074,10879,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,3.96,1555916228,9781555916220,en-US,112,1052,36,2007-07-01,Fulcrum Publishing
8075,10909,The Tenth Circle,Jodi Picoult,3.5,074349671X,9780743496711,eng,416,108646,5039,2006-10-24,Allen & Ulwin
8076,10921,The Collected Songs of Cold Mountain,Hanshan,4.41,1556591403,9781556591402,eng,320,685,36,2000-06-01,Copper Canyon Press
8077,23183,The Book of Questions,Pablo Neruda,4.04,1556591608,9781556591600,eng,96,2180,224,2001-04-01,Copper Canyon Press
8078,10932,Just One More Day: A Memoir,Susan    Lewis,3.98,0099486830,9780099486831,eng,340,180,25,2006-01-05,Arrow Books
8079,10992,Cross Stitch (Outlander  #1),Diana Gabaldon,4.23,0099911701,9780099911708,eng,864,2384,323,1994-03-03,Arrow Books
8080,31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,0099471434,9780099471431,eng,400,49367,661,2004-11-04,Arrow Books
8081,10943,Absolutely Mahvelous,Billy Crystal,3.79,0399512462,9780399512469,eng,128,24,2,1986-07-18,Perigee Trade
8082,25359,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,Carol Stock Kranowitz,4.22,0399528431,9780399528439,en-US,352,148,9,2003-01-07,Perigee Trade
8083,10968,Refuge (Outlanders  #36),James Axler,3.93,0373638493,9780373638499,eng,346,5,0,2006-02-14,Gold Eagle
8084,10971,Hydra's Ring (Outlanders  #39),James Axler,3.88,0373638523,9780373638529,eng,348,25,2,2006-11-01,Gold Eagle
8085,10972,Omega Path (Outlanders  #4),James Axler,3.87,0373638175,9780373638178,en-US,352,80,2,1998-01-23,Gold Eagle
8086,10973,Savage Sun (Outlanders  #3),James Axler,3.84,0373638167,9780373638161,en-US,352,95,3,1997-10-24,Gold Eagle
8087,19118,Father to Son  (The Destroyer  #129),Warren Murphy,4.11,0373632444,9780373632442,eng,349,60,4,2002-10-01,Gold Eagle
8088,35485,Five Rings of Fire (Able Team  #11),Tom Arnett,3.64,0373612117,9780373612116,eng,0,39,2,1984-02-23,Gold Eagle
8089,10970,Outlander,Matt Keefe,3.85,184416411X,9781844164110,eng,254,54,5,2006-12-26,Games Workshop(uk)
8090,31644,The Soul Drinkers Omnibus (Soul Drinkers #1-3),Ben Counter,3.77,1844164160,9781844164165,eng,767,790,37,2006-12-26,Games Workshop(uk)
8091,10990,Lord John and the Private Matter (Lord John Grey  #1),Diana Gabaldon,3.7,0770429459,9780770429454,eng,368,32446,1345,2005-10-04,Seal
8092,11005,El Clan Del Oso Cavernario,Jean M. Auel,4.05,9684581149,9789684581142,spa,548,176,12,1981-09-01,Lasser Press
8093,11006,The Portable James Joyce,James Joyce,4.17,0517618877,9780517618875,eng,762,20,3,1986-08-20,Random House Value Publishing/TheViking Press
8094,11043,House of Incest,Anaïs Nin,3.8,0804001480,9780804001489,eng,72,1843,143,1991-02-01,Swallow Press
8095,11047,The Big Book of Boy Stuff,Bart King,4.23,1586853333,9781586853334,eng,292,147,25,2004-07-01,Gibbs Smith Publishers
8096,44879,Surfer's Code: Twelve Simple Lessons For Riding Through Life,Shaun Tomson,3.82,1423600762,9781423600763,en-US,192,114,17,2006-09-01,Gibbs Smith Publishers
8097,11048,The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation,Clint Willis,3.86,0786715790,9780786715794,eng,535,452,36,2006-09-14,Carroll & Graf Publishers
8098,12770,A Kiss Before Dying,Ira Levin,3.94,0786711647,9780786711642,eng,242,6548,556,2003-04-07,Carroll & Graf Publishers
8099,14861,Rape: A Love Story,Joyce Carol Oates,3.57,0786712945,9780786712946,eng,128,114,24,2003-12-14,Carroll & Graf Publishers
8100,44612,Marcel Proust: On Art and Literature 1896-1919,Marcel Proust,4.06,0786704543,9780786704545,eng,416,73,5,1997-08-05,Carroll & Graf Publishers
8101,11062,Roald Dahl: The Storyteller (Famous Lives),Jason Hook,4.06,0750244917,9780750244916,eng,48,0,0,2004-08-12,Hodder Wayland
8102,11075,Konfetti Ungemütliches + Ungezogenes,Roald Dahl,3.59,3499158477,9783499158476,ger,123,27,1,1987-01-02,Rowohlt Taschenbuch Verlag GmbH
8103,11106,Eat Right 4 Your Type,Peter J. D'Adamo,3.57,071267716X,9780712677165,en-US,375,186,16,1998-04-02,Century
8104,11154,The Screwtape Letters/Book & Study Guide,C.S. Lewis,4.22,0800783360,9780800783365,en-US,172,96,12,1976-01-01,Fleming H Revell Co
8105,11159,Four Mothers at Chautuaqua,Pansy,4.04,0842331913,9780842331913,eng,265,28,1,1997-04-30,Living Books
8106,11166,Dawn (The Night Trilogy  #2),Elie Wiesel,3.87,0809037726,9780809037728,eng,81,12576,975,2006-03-21,Hill & Wang
8107,11167,The Forgotten,Elie Wiesel,3.94,0805210199,9780805210194,eng,320,503,36,1995-01-31,Schocken Books Inc
8108,25721,How to Be a Jewish Parent: A Practical Handbook for Family Life,Anita Diamant,3.93,0805211160,9780805211160,eng,352,52,5,2000-09-05,Schocken Books Inc
8109,11168,Day (The Night Trilogy  #3),Elie Wiesel,3.84,0809023091,9780809023097,eng,109,7332,465,2006-03-21,Hill & Wang
8110,12823,The Night Trilogy: Night  Dawn  the Accident,Elie Wiesel,4.29,0374521409,9780374521400,eng,318,2439,255,1987-09-01,Hill & Wang
8111,23057,Camera Lucida: Reflections on Photography,Roland Barthes,3.97,0795000375,9780795000379,eng,119,75,5,2001-06-01,Hill & Wang
8112,25002,Writing Degree Zero,Roland Barthes,3.88,0809013843,9780809013845,eng,96,19,0,1977-05-01,Hill & Wang
8113,31080,Malcolm X: A Graphic Biography,Andrew Helfer,3.66,0809095041,9780809095049,eng,112,601,106,2006-11-14,Hill & Wang
8114,37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert,3.84,0809015560,9780809015566,eng,360,198,11,1993-09-01,Hill & Wang
8115,11176,Father Hunger: Fathers  Daughters  and the Pursuit of Thinness,Margo Maine,3.57,0936077492,9780936077499,eng,288,15,1,2004-09-30,Gürze Books
